Chr	Start	End	ENSGID	Gene	HI	TS	GHIS	Episcores	LOEUF	pLI	Morbid_gene	OMIM_gene	Zscore_gene
chrX	49178536	49185863	ENSG00000224659	GAGE12J	NA	NA	0.406240763	NA	1.95	0.00	0	1	-1.18
chrX	49188094	49195366	ENSG00000237597	GAGE13	NA	NA	0.420290343	NA	1.84	0.33	0	1	-0.50
chrX	49197607	49204923	ENSG00000205775	GAGE2E	NA	NA	0.395413861	NA	NA	NA	0	0	NA
chrX	49207160	49214420	ENSG00000240257	GAGE2D	NA	NA	NA	NA	1.61	0.43	0	0	0.15
chrX	49216659	49223943	ENSG00000241465	GAGE12I	NA	NA	0.39531697	NA	NA	NA	0	0	NA
chrX	49226182	49233481	ENSG00000236249	GAGE2C	NA	NA	0.419025033	NA	1.80	0.35	0	0	0.76
chrX	49235708	49242997	ENSG00000231850	GAGE2B	NA	NA	0.3937463	NA	1.95	0.00	0	0	-0.31
chrX	49294472	49294588	ENSG00000236737	GAGE12B	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	49296814	49304141	ENSG00000237671	GAGE12C	NA	NA	0.410297721	NA	NA	NA	0	1	NA
chrX	49306370	49313697	ENSG00000227488	GAGE12D	NA	NA	NA	NA	NA	NA	0	1	NA
chrX	49315936	49323252	ENSG00000216649	GAGE12E	NA	NA	0.4111695	NA	NA	NA	0	1	NA
chrX	49325479	49332808	ENSG00000236362	GAGE12F	NA	NA	0.410297721	NA	NA	NA	0	1	NA
chrX	49335037	49342357	ENSG00000215269	GAGE12G	NA	NA	0.393952739	NA	NA	NA	0	1	NA
chrX	49344586	49351904	ENSG00000224902	GAGE12H	NA	NA	0.394003665	NA	1.82	0.34	0	1	-2.05
chrX	49354132	49361430	ENSG00000189064	GAGE2A	NA	NA	0.40698955	NA	1.87	0.10	0	1	-0.79
chrX	49363628	49373139	ENSG00000205777	GAGE1	NA	NA	0.393803233	NA	1.94	0.01	0	1	-1.57
chrX	49452053	49460596	ENSG00000068985	PAGE1	NA	NA	NA	NA	0.53	0.82	0	1	-0.13
chrX	49593863	49598576	ENSG00000101951	PAGE4	NA	NA	NA	NA	0.77	0.69	0	1	0.08
chrX	49644470	49647166	ENSG00000242013	USP27X	NA	NA	NA	NA	0.36	0.92	1	1	3.18
chrX	49687225	49863892	ENSG00000171365	CLCN5	3	0	0.511987714	NA	0.28	0.99	1	1	2.53
chrX	49955406	49965664	ENSG00000147081	AKAP4	NA	NA	NA	NA	0.25	0.99	0	1	0.78
chrX	49967364	50094909	ENSG00000147082	CCNB3	NA	NA	NA	NA	0.36	0.86	0	1	0.84
chrX	50334647	50557302	ENSG00000158352	SHROOM4	0	0	0.489477089	NA	0.23	1.00	1	1	0.95
chrX	50653784	50659607	ENSG00000130385	BMP15	NA	NA	NA	NA	1.28	0.00	1	1	0.07
chrX	51075083	51080377	ENSG00000122824	NUDT10	NA	NA	0.532480112	NA	1.24	0.11	0	1	0.98
chrX	51149767	51151687	ENSG00000187690	CXorf67	NA	NA	NA	NA	NA	NA	0	1	-0.69
chrX	51232863	51239448	ENSG00000196368	NUDT11	NA	NA	0.537775338	NA	1.26	0.10	0	1	1.46
chrX	51486481	51489324	ENSG00000189369	GSPT2	NA	NA	0.550073097	NA	0.24	0.98	0	1	2.49
chrX	51546103	51645453	ENSG00000179222	MAGED1	NA	NA	0.539107603	NA	0.23	1.00	0	1	2.33
chrX	51804923	51812368	ENSG00000187243	MAGED4B	NA	NA	0.418800046	NA	NA	NA	0	1	NA
chrX	51927919	51935364	ENSG00000154545	MAGED4	NA	NA	0.418800046	NA	1.85	0.32	0	1	0.84
chrX	52112173	52118823	ENSG00000155622	XAGE2B	NA	NA	0.396898378	NA	NA	NA	0	1	NA
chrX	52235228	52243954	ENSG00000204382	XAGE1B	NA	NA	0.396751906	NA	NA	NA	0	1	NA
chrX	52255219	52260363	ENSG00000204379	XAGE1A	NA	NA	0.419025033	NA	NA	NA	0	1	NA
chrX	52380351	52387001	ENSG00000185751	XAGE2	NA	NA	0.396898378	NA	NA	NA	0	1	NA
chrX	52511761	52516905	ENSG00000183461	XAGE1C	NA	NA	0.399941217	NA	NA	NA	0	1	NA
chrX	52528159	52533303	ENSG00000204376	XAGE1D	NA	NA	0.400462727	NA	NA	NA	0	1	NA
chrX	52541053	52546197	ENSG00000204375	XAGE1E	NA	NA	0.419025033	NA	NA	NA	0	1	NA
chrX	52673140	52683950	ENSG00000187754	SSX7	NA	NA	0.419025033	NA	1.82	0.00	0	1	-1.97
chrX	52725946	52736239	ENSG00000241476	SSX2	NA	NA	0.4059574	NA	NA	NA	1	1	NA
chrX	52780318	52790617	ENSG00000157950	SSX2B	NA	NA	0.4059574	NA	NA	NA	0	0	NA
chrX	52825184	52827141	ENSG00000204363	SPANXN5	NA	NA	0.400890569	NA	1.90	0.09	0	1	-0.18
chrX	52841228	52847325	ENSG00000171405	XAGE5	NA	NA	NA	NA	1.87	0.00	0	0	-1.14
chrX	52891557	52897099	ENSG00000171402	XAGE3	NA	NA	0.396013446	NA	1.31	0.09	0	1	-0.58
chrX	52920336	52937587	ENSG00000179304	FAM156B	NA	NA	0.538325194	NA	NA	NA	0	0	NA
chrX	52976462	53024651	ENSG00000182646	FAM156A	NA	NA	0.528009845	NA	NA	NA	0	0	NA
chrX	53078273	53109797	ENSG00000184194	GPR173	NA	NA	0.556862444	NA	0.44	0.87	0	1	2.26
chrX	53111549	53117722	ENSG00000184205	TSPYL2	NA	NA	0.517537545	NA	0.41	0.87	0	1	0.33
chrX	53220503	53254604	ENSG00000126012	KDM5C	3	0	0.527134668	NA	0.17	1.00	1	1	5.15
chrX	53241590	53243861	ENSG00000235262	KDM5C-IT1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	53262058	53350522	ENSG00000124313	IQSEC2	3	0	0.550602499	NA	0.13	1.00	1	1	5.19
chrX	53401070	53449677	ENSG00000072501	SMC1A	3	0	0.559026276	NA	0.06	1.00	1	1	6.45
chrX	53449639	53458059	ENSG00000158423	RIBC1	NA	NA	0.459322351	NA	0.28	0.98	0	0	1.01
chrX	53458206	53461320	ENSG00000072506	HSD17B10	0	0	0.496705093	NA	0.34	0.94	1	1	2.59
chrX	53559057	53713673	ENSG00000086758	HUWE1	0	0	0.593364068	NA	0.06	1.00	1	1	8.87
chrX	53963109	54075391	ENSG00000172943	PHF8	3	0	0.510758083	NA	0.26	1.00	1	1	3.98
chrX	54094757	54209714	ENSG00000184083	FAM120C	NA	NA	0.531729322	NA	0.14	1.00	0	1	3.63
chrX	54219256	54385075	ENSG00000196632	WNK3	NA	NA	0.482579645	NA	0.19	1.00	0	1	2.55
chrX	54466834	54471920	ENSG00000158526	TSR2	NA	NA	0.60522024	NA	0.56	0.80	1	1	0.99
chrX	54471887	54522599	ENSG00000102302	FGD1	3	0	0.551780361	NA	0.20	1.00	1	1	3.52
chrX	54556644	54587504	ENSG00000130119	GNL3L	NA	NA	0.579709007	NA	0.23	1.00	0	1	1.36
chrX	54775332	54824673	ENSG00000102313	ITIH6	NA	NA	NA	NA	1.52	0.00	0	0	-2.30
chrX	54834032	54842445	ENSG00000102316	MAGED2	NA	NA	0.533781141	NA	0.23	1.00	1	1	2.34
chrX	54946895	54957864	ENSG00000067445	TRO	NA	NA	0.494859983	NA	0.80	0.00	0	1	1.04
chrX	54959394	55024967	ENSG00000158571	PFKFB1	NA	NA	0.554378915	NA	0.89	0.00	0	1	-0.05
chrX	55026790	55035490	ENSG00000169188	APEX2	NA	NA	0.603748149	NA	0.27	0.97	0	1	0.56
chrX	55035488	55057497	ENSG00000158578	ALAS2	NA	NA	0.688621939	NA	0.18	1.00	1	1	2.37
chrX	55101496	55105342	ENSG00000238269	PAGE2B	NA	NA	NA	NA	1.88	0.00	0	0	-0.11
chrX	55115441	55119275	ENSG00000234068	PAGE2	NA	NA	NA	NA	1.60	0.06	0	1	-0.44
chrX	55169535	55187743	ENSG00000182518	FAM104B	NA	NA	0.435571317	NA	1.92	0.02	0	0	-0.22
chrX	55207824	55208944	ENSG00000256045	MTRNR2L10	NA	NA	NA	NA	NA	NA	0	0	-0.33
chrX	55246788	55250541	ENSG00000158639	PAGE5	NA	NA	NA	NA	1.47	0.02	0	1	0.39
chrX	55284848	55291279	ENSG00000204279	PAGE3	NA	NA	NA	NA	1.80	0.01	0	1	-0.65
chrX	55478538	55479998	ENSG00000187601	MAGEH1	NA	NA	0.636816234	NA	1.42	0.23	0	1	0.62
chrX	55511049	55515635	ENSG00000247746	USP51	NA	NA	0.591267453	NA	0.65	0.13	0	0	1.13
chrX	55649833	55652621	ENSG00000189299	FOXR2	NA	NA	NA	NA	1.92	0.08	0	1	-0.21
chrX	55744172	55785207	ENSG00000083750	RRAGB	NA	NA	0.635437762	NA	0.43	0.84	0	1	1.94
chrX	56258854	56314322	ENSG00000102349	KLF8	0	0	0.455432744	NA	1.31	0.00	0	1	0.38
chrX	56590026	56593443	ENSG00000188021	UBQLN2	NA	NA	0.633569598	NA	0.45	0.85	1	1	1.50
chrX	57002803	57021970	ENSG00000204271	SPIN3	NA	NA	0.632884347	NA	0.60	0.78	0	0	1.09
chrX	57144984	57147980	ENSG00000186787	SPIN2B	NA	NA	0.552513957	NA	1.60	0.06	0	1	1.73
chrX	57160963	57164058	ENSG00000147059	SPIN2A	NA	NA	NA	NA	1.88	0.00	0	1	-1.03
chrX	57313139	57515629	ENSG00000165591	FAAH2	NA	NA	0.495033149	NA	1.94	0.00	0	1	-3.63
chrX	57618269	57623906	ENSG00000198455	ZXDB	NA	NA	0.518423464	NA	0.31	0.95	0	1	0.96
chrX	57931864	57937067	ENSG00000198205	ZXDA	NA	NA	0.451917592	NA	1.12	0.00	0	1	0.19
chrX	62567107	62571223	ENSG00000186767	SPIN4	NA	NA	0.524394089	NA	0.64	0.76	0	0	1.58
chrX	62569525	62572057	ENSG00000233661	SPIN4-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	62854847	63005426	ENSG00000131089	ARHGEF9	3	0	0.540223281	NA	0.15	1.00	1	1	3.04
chrX	62890076	62891382	ENSG00000231729	ARHGEF9-IT1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	63404997	63425624	ENSG00000184675	AMER1	NA	NA	0.470034863	NA	0.37	0.85	1	1	-0.57
chrX	63444076	63450511	ENSG00000198881	ASB12	NA	NA	0.470244727	NA	1.68	0.00	0	1	-0.93
chrX	63444187	63615333	ENSG00000102043	MTMR8	NA	NA	0.468610645	NA	0.56	0.00	0	1	-2.33
chrX	64136250	64254593	ENSG00000126970	ZC4H2	3	0	0.636424702	NA	0.39	0.91	1	1	1.51
chrX	64708615	64727767	ENSG00000102053	ZC3H12B	NA	NA	0.647677605	NA	0.21	1.00	0	1	2.54
chrX	64732462	64754655	ENSG00000001497	LAS1L	NA	NA	0.541763944	NA	0.18	1.00	1	1	2.67
chrX	64808257	64961791	ENSG00000147065	MSN	NA	NA	0.626427272	NA	0.13	1.00	1	1	2.93
chrX	65241580	65259967	ENSG00000155659	VSIG4	NA	NA	0.38508578	NA	1.68	0.00	0	1	-1.43
chrX	65382391	65488709	ENSG00000089472	HEPH	NA	NA	0.480764722	NA	0.56	0.00	0	1	-0.71
chrX	65815479	65859108	ENSG00000131080	EDA2R	NA	NA	0.422392926	NA	1.34	0.00	0	1	-0.21
chrX	66764465	66950461	ENSG00000169083	AR	3	0	0.506819403	NA	0.82	0.47	1	1	0.81
chrX	67262186	67653755	ENSG00000079482	OPHN1	3	0	0.491712549	NA	0.16	1.00	1	1	2.59
chrX	67718165	67757127	ENSG00000181704	YIPF6	NA	NA	0.585063438	NA	0.41	0.90	0	1	1.21
chrX	67867508	67945684	ENSG00000130052	STARD8	NA	NA	0.469233579	NA	0.50	0.02	0	1	0.37
chrX	68048840	68061990	ENSG00000090776	EFNB1	3	1	0.485363272	NA	0.35	0.93	1	1	1.59
chrX	68380694	68385636	ENSG00000181191	PJA1	NA	NA	0.463491588	NA	0.37	0.93	0	1	1.02
chrX	68725084	68752351	ENSG00000130054	FAM155B	NA	NA	NA	NA	0.48	0.81	0	0	-0.38
chrX	68835911	69259319	ENSG00000158813	EDA	3	0	0.508138333	NA	0.27	0.97	1	1	1.78
chrX	69260392	69269788	ENSG00000147160	AWAT2	NA	NA	NA	NA	0.71	0.19	0	1	1.28
chrX	69282341	69284029	ENSG00000189401	OTUD6A	NA	NA	NA	NA	1.90	0.28	0	1	1.82
chrX	69353299	69386174	ENSG00000089289	IGBP1	NA	NA	0.453975081	NA	0.24	0.98	1	1	1.30
chrX	69368432	69369504	ENSG00000220925	IGBP1-AS2	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	69383692	69385056	ENSG00000203588	IGBP1-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	69397333	69425395	ENSG00000184210	DGAT2L6	NA	NA	0.436083156	NA	1.67	0.00	0	1	-0.49
chrX	69454505	69460477	ENSG00000204195	AWAT1	NA	NA	0.417479402	NA	1.19	0.00	0	1	0.26
chrX	69478016	69479654	ENSG00000186912	P2RY4	NA	NA	NA	NA	1.00	0.17	0	1	-0.32
chrX	69488155	69501690	ENSG00000120500	ARR3	NA	NA	0.411875891	NA	0.59	0.10	0	1	0.57
chrX	69501943	69504852	ENSG00000147127	RAB41	NA	NA	0.571232468	NA	1.32	0.00	0	0	0.28
chrX	69506445	69510364	ENSG00000120509	PDZD11	NA	NA	0.612491538	NA	0.93	0.20	0	1	1.75
chrX	69509879	69640682	ENSG00000090889	KIF4A	NA	NA	0.667329484	NA	0.20	1.00	1	1	2.56
chrX	69642881	69653240	ENSG00000130055	GDPD2	NA	NA	0.425210348	NA	0.46	0.31	0	1	2.00
chrX	69664711	69725337	ENSG00000082458	DLG3	2	0	0.523319118	NA	0.63	0.00	1	1	1.72
chrX	69672808	69675844	ENSG00000231651	DLG3-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	69748790	70128581	ENSG00000120498	TEX11	NA	NA	0.420062608	NA	0.08	1.00	1	1	1.81
chrX	70145432	70150975	ENSG00000165349	SLC7A3	NA	NA	0.411108942	NA	0.18	1.00	0	1	1.90
chrX	70279094	70288273	ENSG00000147164	SNX12	NA	NA	0.631612733	NA	0.59	0.78	0	1	2.16
chrX	70316047	70323385	ENSG00000184481	FOXO4	NA	NA	0.511989196	NA	0.48	0.81	0	1	1.65
chrX	70323739	70326638	ENSG00000204165	CXorf65	NA	NA	0.40041594	NA	0.43	0.88	0	0	0.20
chrX	70327254	70331958	ENSG00000147168	IL2RG	NA	NA	0.568118754	NA	0.21	0.99	1	1	1.49
chrX	70338406	70362303	ENSG00000184634	MED12	0	0	0.580679761	NA	0.07	1.00	1	1	6.58
chrX	70364681	70391051	ENSG00000196338	NLGN3	0	0	0.661219894	NA	0.31	0.98	1	1	4.21
chrX	70435044	70445366	ENSG00000169562	GJB1	NA	NA	0.408901032	NA	0.49	0.85	1	1	2.03
chrX	70459474	70474996	ENSG00000147130	ZMYM3	0	0	0.622563764	NA	0.11	1.00	0	1	4.31
chrX	70503042	70521018	ENSG00000147140	NONO	NA	NA	0.6491261	NA	0.24	0.99	1	1	3.59
chrX	70521584	70525221	ENSG00000147166	ITGB1BP2	NA	NA	0.47831825	NA	1.34	0.00	0	1	0.78
chrX	70586114	70752224	ENSG00000147133	TAF1	NA	NA	0.611789935	NA	0.04	1.00	1	1	5.49
chrX	70752933	70795747	ENSG00000147162	OGT	NA	NA	0.627884563	NA	0.08	1.00	1	1	5.67
chrX	70798261	70833433	ENSG00000147174	ACRC	NA	NA	0.38185755	NA	0.27	0.99	0	1	0.74
chrX	70835766	70838367	ENSG00000186810	CXCR3	NA	NA	0.558561387	NA	0.97	0.18	0	1	1.74
chrX	71130938	71363424	ENSG00000204131	NHSL2	NA	NA	0.475174319	NA	0.52	0.12	0	0	0.74
chrX	71346958	71351758	ENSG00000242732	RGAG4	NA	NA	0.550873938	NA	1.02	0.00	0	0	0.20
chrX	71401203	71522776	ENSG00000102309	PIN4	NA	NA	0.40886514	NA	0.73	0.71	0	1	-0.12
chrX	71424510	71458897	ENSG00000186871	ERCC6L	NA	NA	0.449857032	NA	0.21	1.00	0	1	2.89
chrX	71475529	71497150	ENSG00000198034	RPS4X	NA	NA	0.623874062	NA	0.35	0.93	0	1	2.29
chrX	71521488	71527037	ENSG00000125931	CITED1	NA	NA	0.402342533	NA	1.39	0.02	0	1	0.88
chrX	71549366	71792953	ENSG00000147099	HDAC8	3	0	0.563648881	NA	0.30	0.98	1	1	2.82
chrX	71798664	71934167	ENSG00000067177	PHKA1	NA	NA	0.527726767	NA	0.55	0.00	1	1	1.88
chrX	71908800	71932190	ENSG00000231944	PHKA1-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	71996833	72068636	ENSG00000184911	DMRTC1B	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	71997432	71998921	ENSG00000269911	FAM226B	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	72091859	72163653	ENSG00000159123	DMRTC1	NA	NA	0.535119663	NA	1.89	0.02	0	1	0.86
chrX	72223352	72225551	ENSG00000184388	PABPC1L2B	NA	NA	0.563614511	NA	1.85	0.32	0	0	0.86
chrX	72297115	72299351	ENSG00000186288	PABPC1L2A	NA	NA	0.563794053	NA	1.81	0.35	0	0	1.03
chrX	72345876	72347919	ENSG00000204118	NAP1L6	NA	NA	0.394087867	NA	NA	NA	0	0	1.26
chrX	72432135	72434684	ENSG00000186462	NAP1L2	NA	NA	0.600382294	NA	0.51	0.78	0	1	0.10
chrX	72667090	72675081	ENSG00000131264	CDX4	NA	NA	0.467156859	NA	1.43	0.01	0	1	0.10
chrX	72783036	72906937	ENSG00000204116	CHIC1	NA	NA	0.647960696	NA	0.48	0.85	0	1	0.59
chrX	73524025	73524868	ENSG00000187969	ZCCHC13	NA	NA	NA	NA	1.86	0.00	0	0	0.71
chrX	73641085	73753752	ENSG00000147100	SLC16A2	3	0	0.511063778	NA	0.22	0.99	1	1	2.38
chrX	73805052	73834452	ENSG00000131263	RLIM	NA	NA	0.547685884	NA	0.25	0.99	1	1	2.42
chrX	73952684	74145282	ENSG00000050030	KIAA2022	3	0	0.556961214	NA	0.20	1.00	1	1	1.27
chrX	74273115	74376567	ENSG00000131269	ABCB7	NA	NA	0.416746161	NA	0.11	1.00	1	1	2.90
chrX	74493920	74524435	ENSG00000094841	UPRT	NA	NA	0.612466097	NA	0.56	0.58	0	1	1.45
chrX	74588262	74743337	ENSG00000102383	ZDHHC15	0	0	0.554078943	NA	0.42	0.84	1	1	1.03
chrX	75002823	75005079	ENSG00000186675	MAGEE2	NA	NA	0.536251688	NA	1.82	0.00	0	1	-1.74
chrX	75392771	75398039	ENSG00000102390	PBDC1	NA	NA	0.601458078	NA	0.70	0.57	0	0	0.68
chrX	75648046	75651744	ENSG00000198934	MAGEE1	NA	NA	0.556909606	NA	1.85	0.32	0	1	0.84
chrX	76709648	76712769	ENSG00000196468	FGF16	NA	NA	0.408225478	NA	0.65	0.75	1	1	0.88
chrX	76760356	77041702	ENSG00000085224	ATRX	3	0	0.568934471	NA	0.12	1.00	1	1	3.10
chrX	77081861	77151090	ENSG00000102158	MAGT1	3	0	0.50411815	NA	0.33	0.96	1	1	1.06
chrX	77154935	77162870	ENSG00000131174	COX7B	NA	NA	0.45354026	NA	0.81	0.67	1	1	0.42
chrX	77166194	77305892	ENSG00000165240	ATP7A	3	0	0.535264498	NA	0.22	1.00	1	1	1.53
chrX	77223458	77225135	ENSG00000226784	PGAM4	NA	NA	0.548394263	NA	NA	NA	0	1	0.20
chrX	77320685	77384793	ENSG00000102144	PGK1	2	0	0.520524714	NA	0.47	0.77	1	1	0.34
chrX	77385245	77395203	ENSG00000187325	TAF9B	NA	NA	0.535562703	NA	1.91	0.00	0	1	-0.11
chrX	77526961	77583048	ENSG00000173198	CYSLTR1	NA	NA	0.514917297	NA	1.70	0.01	0	1	-0.77
chrX	77911566	77914825	ENSG00000179300	ZCCHC5	NA	NA	NA	NA	1.86	0.00	0	0	-1.93
chrX	78003206	78012591	ENSG00000147145	LPAR4	NA	NA	NA	NA	1.77	0.00	0	1	0.94
chrX	78200829	78217451	ENSG00000078589	P2RY10	NA	NA	0.569154823	NA	1.04	0.16	0	1	1.36
chrX	78426469	78427726	ENSG00000147138	GPR174	NA	NA	0.445426072	NA	0.68	0.40	0	1	0.65
chrX	78615881	78623164	ENSG00000078596	ITM2A	NA	NA	0.593796837	NA	0.93	0.20	0	1	0.13
chrX	79270255	79287268	ENSG00000122145	TBX22	3	0	0.468096365	NA	0.30	0.98	1	1	-0.13
chrX	79591003	79700810	ENSG00000174016	FAM46D	NA	NA	0.3851245	NA	0.51	0.83	0	1	0.96
chrX	79926353	80065187	ENSG00000165288	BRWD3	2	0	0.551404049	NA	0.08	1.00	1	1	4.27
chrX	80369200	80457441	ENSG00000198157	HMGN5	NA	NA	NA	NA	1.15	0.31	0	1	-0.15
chrX	80457442	80554046	ENSG00000131171	SH3BGRL	NA	NA	0.6009021	NA	1.17	0.30	0	1	0.53
chrX	82763269	82764775	ENSG00000196767	POU3F4	NA	NA	0.51325059	NA	0.69	0.57	1	1	1.93
chrX	83116154	83141705	ENSG00000183035	CYLC1	NA	NA	NA	NA	0.37	0.93	0	1	-1.53
chrX	83318984	83442933	ENSG00000072133	RPS6KA6	NA	NA	0.568799855	NA	0.29	0.99	0	1	1.87
chrX	83572882	83757487	ENSG00000165259	HDX	NA	NA	0.491872821	NA	0.56	0.08	0	1	0.13
chrX	84258832	84343069	ENSG00000155008	APOOL	NA	NA	0.562138761	NA	1.00	0.02	0	1	0.26
chrX	84347293	84364054	ENSG00000184788	SATL1	NA	NA	0.38746365	NA	1.64	0.00	0	0	-0.17
chrX	84498997	84528368	ENSG00000147180	ZNF711	NA	NA	0.524227686	NA	0.30	0.98	1	1	2.40
chrX	84532402	84634748	ENSG00000124429	POF1B	NA	NA	0.448186411	NA	1.14	0.00	0	1	0.78
chrX	85116185	85302566	ENSG00000188419	CHM	3	0	0.598867939	NA	0.64	0.27	1	1	0.99
chrX	85403462	86087607	ENSG00000126733	DACH2	NA	NA	0.60752278	NA	0.62	0.16	0	1	0.47
chrX	86772752	86925050	ENSG00000102271	KLHL4	NA	NA	0.449819329	NA	0.44	0.66	0	1	0.89
chrX	88002226	88009786	ENSG00000147183	CPXCR1	NA	NA	NA	NA	NA	NA	0	1	-0.56
chrX	89176881	89177882	ENSG00000153779	TGIF2LX	NA	NA	NA	NA	NA	NA	0	1	0.88
chrX	90669877	90689998	ENSG00000234161	PABPC5-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	90689594	90693583	ENSG00000174740	PABPC5	NA	NA	0.567385245	NA	0.41	0.89	0	1	1.96
chrX	91034260	91878229	ENSG00000102290	PCDH11X	NA	NA	0.507863782	NA	0.56	0.02	0	1	2.30
chrX	92925929	92928567	ENSG00000186310	NAP1L3	NA	NA	0.467603112	NA	0.90	0.09	0	1	0.49
chrX	92929012	92967273	ENSG00000179083	FAM133A	NA	NA	0.41920085	NA	0.95	0.40	0	0	0.07
chrX	95939662	96859996	ENSG00000147202	DIAPH2	NA	NA	0.585896653	NA	0.28	0.99	1	1	1.83
chrX	96138907	96140446	ENSG00000204086	RPA4	NA	NA	0.393803233	NA	NA	NA	0	1	0.25
chrX	96686285	96897588	ENSG00000236256	DIAPH2-AS1	NA	NA	NA	NA	NA	NA	0	1	NA
chrX	99546642	99665271	ENSG00000165194	PCDH19	3	0	0.572152635	NA	0.35	0.89	1	1	1.08
chrX	99839799	99854882	ENSG00000000005	TNMD	NA	NA	0.485694936	NA	0.91	0.00	0	1	0.86
chrX	99883667	99894988	ENSG00000000003	TSPAN6	NA	NA	0.489917507	NA	0.98	0.07	0	1	0.59
chrX	99899215	99926296	ENSG00000102359	SRPX2	0	0	0.51611875	NA	0.54	0.05	1	1	0.23
chrX	99929488	99987110	ENSG00000102362	SYTL4	NA	NA	0.504652599	NA	0.57	0.01	0	1	0.81
chrX	100075384	100095921	ENSG00000101811	CSTF2	NA	NA	0.540937877	NA	0.13	1.00	0	1	3.43
chrX	100098313	100129334	ENSG00000007952	NOX1	NA	NA	NA	NA	1.06	0.00	0	1	-0.05
chrX	100168431	100184422	ENSG00000182489	XKRX	NA	NA	0.471409287	NA	1.16	0.00	0	1	0.48
chrX	100224697	100245818	ENSG00000174225	ARL13A	NA	NA	0.38105905	NA	1.32	0.00	0	0	1.05
chrX	100264335	100307105	ENSG00000188917	TRMT2B	NA	NA	0.518468394	NA	1.02	0.00	0	0	1.03
chrX	100298553	100349465	ENSG00000225839	TRMT2B-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	100333709	100351353	ENSG00000126950	TMEM35	NA	NA	0.616388838	NA	0.85	0.66	0	0	1.07
chrX	100353178	100418670	ENSG00000102384	CENPI	NA	NA	0.405486864	NA	0.17	1.00	0	1	1.46
chrX	100474758	100519486	ENSG00000102385	DRP2	NA	NA	0.597288047	NA	0.63	0.00	0	1	1.70
chrX	100523241	100548059	ENSG00000102387	TAF7L	NA	NA	NA	NA	0.27	0.99	0	1	0.14
chrX	100600649	100604184	ENSG00000126953	TIMM8A	3	0	0.563312214	NA	0.87	0.65	1	1	1.15
chrX	100604435	100641183	ENSG00000010671	BTK	3	0	0.544536997	NA	0.10	1.00	1	1	4.04
chrX	100645812	100651105	ENSG00000241343	RPL36A	NA	NA	0.401193725	NA	0.89	0.43	0	1	0.74
chrX	100645999	100667285	ENSG00000257529	RPL36A-HNRNPH2	NA	NA	0.413891682	NA	1.01	0.36	0	0	0.95
chrX	100652791	100662913	ENSG00000102393	GLA	3	0	0.516041377	NA	NA	NA	1	1	-1.57
chrX	100663283	100669121	ENSG00000126945	HNRNPH2	NA	NA	0.466812685	NA	0.31	0.95	1	1	3.62
chrX	100673275	100788446	ENSG00000196440	ARMCX4	NA	NA	0.479212223	NA	0.12	1.00	0	1	2.64
chrX	100805514	100809683	ENSG00000126947	ARMCX1	NA	NA	0.538844689	NA	0.95	0.07	0	1	1.83
chrX	100870110	100872991	ENSG00000198960	ARMCX6	NA	NA	0.532180131	NA	1.19	0.12	0	1	-0.94
chrX	100877787	100882833	ENSG00000102401	ARMCX3	NA	NA	0.542692032	NA	0.84	0.46	0	1	1.74
chrX	100877973	100879154	ENSG00000228275	ARMCX3-AS1	NA	NA	NA	NA	NA	NA	0	0	NA
chrX	100910267	100914876	ENSG00000184867	ARMCX2	NA	NA	0.542325862	NA	0.58	0.69	0	1	1.51
chrX	101087085	101112549	ENSG00000126952	NXF5	1	0	NA	NA	1.69	0.00	0	1	-0.37
chrX	101137262	101187004	ENSG00000166432	ZMAT1	NA	NA	0.470220314	NA	0.78	0.00	0	1	0.44
chrX	101380660	101382683	ENSG00000184905	TCEAL2	NA	NA	0.417651071	NA	1.81	0.35	0	0	0.12
chrX	101395448	101397942	ENSG00000204071	TCEAL6	NA	NA	0.506034939	NA	1.93	0.02	0	0	-0.62
chrX	101408680	101411029	ENSG00000184515	BEX5	NA	NA	0.503822028	NA	1.94	0.00	0	1	0.31
chrX	101470280	101567445	ENSG00000215046	TCP11X1	NA	NA	0.420290343	NA	NA	NA	0	0	NA
chrX	101470280	101581634	ENSG00000185554	NXF2	NA	NA	0.395424227	NA	0.86	0.45	0	1	1.48
chrX	101615316	101726732	ENSG00000185945	NXF2B	NA	NA	0.469643154	NA	0.56	0.71	0	0	1.38
chrX	101629549	101726732	ENSG00000215029	TCP11X2	NA	NA	0.393952739	NA	NA	NA	0	0	NA
chrX	101768604	101771712	ENSG00000158164	TMSB15A	NA	NA	0.442382131	NA	1.73	0.39	0	1	-0.72
